img,filename,caption,sentid
22184,4738801537.jpg,"Two boys play a carnival shooting game, trying to win stuffed animals.",110922
22184,4738801537.jpg,Two young kids are playing some kind of a game,110923
22184,4738801537.jpg,Two children are playing a game at the fair,110924
2942,2037916421.jpg,A man in glasses and a white shirt is playing the electric guitar.,14710
2942,2037916421.jpg,Man in white polo t-shirt with glasses plays a red guitar.,14711
2942,2037916421.jpg,A man with glasses and a white shirt playing a red guitar.,14712
2942,2037916421.jpg,A man in a white collared shirt plays a red guitar.,14713
2942,2037916421.jpg,A man with glasses playing a guitar.,14714
29360,733729667.jpg,Man in shorts putting air in the tire of his bike attached to the back of his car.,146800
29360,733729667.jpg,Man pumps up bike tire on one of two bikes mounted on a rack on the back of his car,146801
29360,733729667.jpg,A biker pumps up the air in his bike tires while the bike is attached to his car.,146802
29360,733729667.jpg,A man attaches bicycles to the back of his car in a tree lined parking lot.,146803
29360,733729667.jpg,A man pumps up the tires in his bike before setting out to ride.,146804
25431,507758961.jpg,A girl wearing blue goggles on her head makes a face while laying on the grass.,127155
25431,507758961.jpg,A little girl makes a goofy face and does a half push up in the grass.,127156
25431,507758961.jpg,"A little girl with a bow in her hair, doing a push-up on the grass.",127157
25431,507758961.jpg,Child lying in the grass and wearing blue swim goggles on its head.,127158
25431,507758961.jpg,A child in a white and orange outfit doing push ups.,127159
4578,2291956529.jpg,A man in a navy and white striped shirt is riding a black horse in the sand and trying to rope cattle.,22890
4578,2291956529.jpg,One man is visible riding a black horse with a brown horse and bull in the background.,22891
4578,2291956529.jpg,Rodeo participants are riding on horseback while trying to lasso a calf.,22892
4578,2291956529.jpg,"Two people, on horseback, roping a bull at an event.",22893
4578,2291956529.jpg,A cowboy wrangling a calf.,22894
532,1178705300.jpg,A brown dog jumping into a pool after a bloe ball.,2660
532,1178705300.jpg,A tan colored dog is jumping into an outdoor pool.,2661
532,1178705300.jpg,A tan colored dog leaps into the inground pool.,2662
532,1178705300.jpg,A dog in the air above the swimming pool.,2663
532,1178705300.jpg,A dog jumps into a backyard pool.,2664
14061,3481961837.jpg,"Person in snorkeling gear, black hip boots, red and yellow attire and white helmet, is poised next to iron fence with water behind him.",70305
14061,3481961837.jpg,"A man is near water in a city and is dressed in a wetsuit, snorkel mask, and helmet.",70306
14061,3481961837.jpg,This man is getting ready to go snorkeling in the water behind him.,70307
14061,3481961837.jpg,A rescue diver just getting out of the dirty water.,70308
14061,3481961837.jpg,A diver is getting ready to take on the water.,70309
23788,4864287224.jpg,"A boy is filling a UNICEF bucket with water with an older boy, possibly an older brother.",118940
23788,4864287224.jpg,A young child is filling a bucket of water from a faucet.,118941
23788,4864287224.jpg,"A young boy hold a blue bucket, as it fills with water.",118942
23788,4864287224.jpg,Two young boys fetching water with a unicef pail.,118943
23788,4864287224.jpg,A boy getting water in a blue bucket.,118944
14611,3545427060.jpg,These three young boys are posing in a body of water.,73055
14611,3545427060.jpg,Three children are playing together in some water.,73056
14611,3545427060.jpg,Three Indian children playing in water.,73057
14611,3545427060.jpg,Children swimming in brown riverwater.,73058
14611,3545427060.jpg,A group of kids play around in water.,73059
11062,3125992573.jpg,"Toddlers having a sleepover, sitting on the couch, giggling at TV.",55310
11062,3125992573.jpg,A dark-haired boy smiles while laying next to two other kids.,55311
11062,3125992573.jpg,Two little boys and a little girl sit on a purple couch.,55312
11062,3125992573.jpg,Three children spend time laughing on the couch.,55313
11062,3125992573.jpg,A group of kids laugh while seated on a couch.,55314
122,1039360778.jpg,A woman in a blue shirt and sunglasses lies on a red blanket in a grassy field with a bike set down next to her.,610
122,1039360778.jpg,A woman relaxes with her bike on a red blanket in a field of green grass and trees.,611
122,1039360778.jpg,A lady laid her bicycle on the green lawn as she lies in a red blanket.,612
122,1039360778.jpg,A woman is laying on a red blanket in a park.,613
122,1039360778.jpg,A girl suns herself on a red blanket.,614
7463,265561932.jpg,"A view of a crowded tent, with several men visible sitting along a table or counter, that has a pitcher of water and some coffee cups on it.",37315
7463,265561932.jpg,Three men sitting at a bar inside of a restaurant.,37316
7463,265561932.jpg,A group of friends sit down for something to eat.,37317
7463,265561932.jpg,Some patrons at a some sort of diner.,37318
7463,265561932.jpg,Several men having a drink at a bar.,37319
517,1167662968.jpg,Closeup picture of a man with a nose ring and a brown shirt,2585
517,1167662968.jpg,A teenage boy has a silver ring protruding from his nose.,2586
517,1167662968.jpg,Young man with a nose ring and a hat.,2587
517,1167662968.jpg,A man in a red cap with a nose ring.,2588
517,1167662968.jpg,A guy with a nose piercing.,2589
25145,4980100317.jpg,A man in colorful orange and yellow clothes listens on a cellphone while crowds of people walk past the building behind him.,125725
25145,4980100317.jpg,An African American in brightly colored clothing talks on a cellphone on a busy street.,125726
25145,4980100317.jpg,A man in a wild red outfit talking on a cellphone.,125727
25145,4980100317.jpg,This African-American man is talking on the phone.,125728
25145,4980100317.jpg,A man in orange talking on his cellphone.,125729
26462,5533686373.jpg,A man in a bunny costume is giving something to a young man in front of an ice cream truck.,132310
26462,5533686373.jpg,A man dressed up as the Easter Bunny is handing something out to a boy in a black jacket.,132311
26462,5533686373.jpg,A man in a bunny outfit is talking to a young boy in front of an ice cream truck.,132312
26462,5533686373.jpg,A boy takes something from a box being held by a man in a bunny suit.,132313
26462,5533686373.jpg,A man in an Easter Bunny costume is handing out candy to children.,132314
82,1022975728.jpg,A black lab with tags frolicks in the water.,410
82,1022975728.jpg,This is a black dog splashing in the water.,411
82,1022975728.jpg,The black dog runs through the water.,412
82,1022975728.jpg,A black dog running in the surf.,413
82,1022975728.jpg,A dog splashes in the water,414
28843,69854977.jpg,Older balding gentleman in a white smock prepares to cut the hair of another older balding gentleman in front of a case holding several hair supplies.,144215
28843,69854977.jpg,A barber in a white coat is cutting an elderly gentleman's hair with clippers.,144216
28843,69854977.jpg,A barber is giving a trim to a gray-haired gentleman with a clippers.,144217
28843,69854977.jpg,"An older man, wearing a salon drape, getting a haircut.",144218
28843,69854977.jpg,A barber giving an older gentleman a haircut.,144219
23690,4858206982.jpg,A man wearing a dark colored shirt is holding a swaddled baby who is yawning.,118450
23690,4858206982.jpg,"A man holding a newborn baby in a blue, pink, and white blanket.",118451
23690,4858206982.jpg,A balding man in a green polo shirt cradles a yawning infant.,118452
23690,4858206982.jpg,A man in a black shirt holds a baby.,118453
23690,4858206982.jpg,A sitting man holding a baby.,118454
18514,4303786905.jpg,Two people are standing in front of a Hedley Museum sign looking at something in front of them.,92570
18514,4303786905.jpg,"A couple people at a museum looking in the gift shop, potentially going to buy something.",92571
18514,4303786905.jpg,Two people are looking at items that are for sale at the Hedley Museum.,92572
18514,4303786905.jpg,Two people outside near a road and signs that point to a museum.,92573
18514,4303786905.jpg,Two people looking at a structure outside of a tea room.,92574
21450,4685031064.jpg,Here is a picture of a Marine Battalion Crew getting their weapons ready for fire.,107250
21450,4685031064.jpg,A group of soldiers are standing with guns in front of an armored vehicle.,107251
21450,4685031064.jpg,The soldiers are in full gear standing in front of a tank.,107252
21450,4685031064.jpg,A group of soldiers standing beside a tank.,107253
21450,4685031064.jpg,Soldiers stand next to a tank.,107254
3443,2114739371.jpg,"Brown and tan dog, mouth open with tongue hanging out, running in the grass.",17215
3443,2114739371.jpg,A brown and black dog leaps through the freshly mown grass.,17216
3443,2114739371.jpg,Black and brown dog running on grass.,17217
3443,2114739371.jpg,A shepherd bounds through the grass.,17218
3443,2114739371.jpg,A dog runs through the grass.,17219
6674,2550710624.jpg,Persons of different races and ethnicities waiting to board a light train.,33370
6674,2550710624.jpg,Many people are waiting for the train in a clean indoor station.,33371
6674,2550710624.jpg,People in a subway station waiting for their train.,33372
6674,2550710624.jpg,Many people are waiting to board a subway.,33373
6674,2550710624.jpg,A crowd of people wait to board a train.,33374
4180,2236851350.jpg,"Three men, two wearing white shirts, are beneath a red umbrella and watching the surroundings.",20900
4180,2236851350.jpg,"Three males under an umbrella, two sitting and one standing, observe their surroundings.",20901
4180,2236851350.jpg,A few men are sitting on chairs and standing under a large red umbrella.,20902
4180,2236851350.jpg,Two men sit under a red umbrella while three others stand nearby.,20903
4180,2236851350.jpg,A group of people sitting and standing at a park.,20904
21320,4673846067.jpg,Two women and a man in a studio looking at a large portrait of Cher.,106600
21320,4673846067.jpg,Two women and a man are standing in front of a painting of Cher.,106601
